,post_catagory_id,post_id,created_at,duration,view_count,like_count,comment_count,current_listned_seconds_sum,avg_view_duration,Rating
4964,6,2832,29/04/2023 23:53,13,370,10,0,297,0.0617,3
4965,13,2830,29/04/2023 23:45,13,436,15,1,348,0.0614,3
4966,11,2829,29/04/2023 23:39,34,858,43,2,690,0.0237,4
4967,1,2828,29/04/2023 23:20,31,569,24,0,444,0.0252,3
4968,10,2826,29/04/2023 23:11,15,748,17,1,572,0.051,4
4969,20,2825,29/04/2023 23:02,33,549,10,0,427,0.0236,3
4970,6,2824,29/04/2023 22:42,14,441,27,2,326,0.0528,3
4971,6,2823,29/04/2023 22:37,24,450,30,13,354,0.0328,3
4972,15,2822,29/04/2023 22:29,20,862,48,1,733,0.0425,4
4973,6,2820,29/04/2023 22:18,14,576,14,0,460,0.057,3
4974,15,2816,29/04/2023 22:06,21,548,19,1,406,0.0353,3
4975,13,2815,29/04/2023 22:00,33,546,23,1,444,0.0246,3
4976,6,2814,29/04/2023 21:56,11,567,15,1,475,0.0762,3
4977,11,2813,29/04/2023 21:54,128,427,13,1,320,0.0059,3
4978,6,2812,29/04/2023 21:54,27,659,10,0,487,0.0274,3
4979,6,2810,29/04/2023 21:53,11,1,0,0,1,0.0909,1
4980,6,2809,29/04/2023 21:53,11,441,18,0,343,0.0707,3
4981,6,2808,29/04/2023 21:52,21,448,10,0,365,0.0388,3
4982,6,2807,29/04/2023 21:48,21,441,8,0,344,0.0371,3
4983,15,2806,29/04/2023 21:47,15,535,9,0,453,0.0564,3
4984,15,2805,29/04/2023 21:47,15,2,1,0,3,0.1,1
4985,15,2804,29/04/2023 21:46,15,555,16,1,398,0.0478,3
4986,6,2803,29/04/2023 21:45,21,443,9,0,347,0.0373,3
4987,15,2802,29/04/2023 21:43,18,547,15,2,455,0.0462,3
4988,15,2801,29/04/2023 21:41,14,550,16,0,481,0.0625,3
4989,8,2800,29/04/2023 21:40,24,568,15,0,450,0.033,3
4990,4,2799,29/04/2023 21:36,13,33,1,0,14,0.0326,1
4991,6,2798,29/04/2023 21:36,14,549,9,0,445,0.0579,3
4992,6,2797,29/04/2023 21:35,15,550,12,0,463,0.0561,3
4993,6,2796,29/04/2023 21:33,15,554,8,0,411,0.0495,3
4994,6,2795,29/04/2023 21:30,11,554,10,0,446,0.0732,3
4995,15,2794,29/04/2023 21:30,74,1,1,0,8,0.1081,1
4996,6,2791,29/04/2023 21:26,12,857,22,0,701,0.0682,4
4997,6,2789,29/04/2023 21:21,21,444,8,1,337,0.0361,3
4998,6,2788,29/04/2023 21:21,21,2,0,0,2,0.0476,1
4999,6,2787,29/04/2023 21:20,15,9,0,0,9,0.0667,1
5000,6,2785,29/04/2023 21:15,15,557,12,0,424,0.0507,3
5001,16,2780,29/04/2023 21:01,12,557,20,1,467,0.0699,3
5002,6,2779,29/04/2023 21:00,158,654,9,2,436,0.0042,3
5003,7,2778,29/04/2023 20:56,36,866,19,0,711,0.0228,4
5004,6,2777,29/04/2023 20:47,15,862,26,0,747,0.0578,4
5005,6,2776,29/04/2023 20:46,13,546,11,1,463,0.0652,3
5006,6,2775,29/04/2023 20:46,14,690,17,0,542,0.0561,3
5007,19,2774,29/04/2023 20:45,12,808,40,1,678,0.0699,4
5008,6,2768,29/04/2023 20:32,15,1,0,0,6,0.4,1
5009,19,2765,29/04/2023 20:18,13,109,1,0,85,0.06,2
5010,20,2763,29/04/2023 17:31,27,759,16,0,636,0.031,4
5011,8,2762,29/04/2023 17:22,52,553,5,0,449,0.0156,3
5012,7,2761,29/04/2023 17:05,19,875,8,0,610,0.0367,4
5013,13,2756,29/04/2023 12:24,61,550,10,0,464,0.0138,3
5014,15,2755,29/04/2023 11:55,13,860,16,0,712,0.0637,4
5015,19,2754,29/04/2023 10:14,14,680,18,3,520,0.0546,3
5016,5,2753,29/04/2023 9:02,10,563,7,1,402,0.0714,3
5017,6,2751,29/04/2023 8:24,25,560,8,0,412,0.0294,3
5018,15,2750,28/04/2023 23:37,37,558,36,2,438,0.0212,3
5019,19,2747,28/04/2023 20:23,11,709,32,5,595,0.0763,3
5020,6,2746,28/04/2023 20:20,23,1632,259,22,1310,0.0349,4
5021,4,2743,28/04/2023 16:33,35,118,6,0,76,0.0184,2
5022,6,2742,28/04/2023 16:26,41,317,1,0,242,0.0186,3
5023,6,2741,28/04/2023 15:29,10,100,1,0,66,0.066,2
5024,8,2740,28/04/2023 15:24,30,329,10,0,237,0.024,3
5025,11,2737,28/04/2023 10:58,60,250,14,0,184,0.0123,2
5026,1,2736,28/04/2023 9:28,30,212,7,3,171,0.0269,2
5027,6,2735,28/04/2023 9:05,17,197,11,0,158,0.0472,2
5028,13,2731,28/04/2023 7:53,11,102,15,1,69,0.0615,2
5029,5,2729,28/04/2023 7:27,36,109,14,2,73,0.0186,2
5030,12,2727,27/04/2023 22:49,57,79,4,0,50,0.0111,1
5031,6,2726,27/04/2023 22:47,15,1189,231,20,901,0.0505,4
5032,8,2725,27/04/2023 22:23,25,79,1,0,44,0.0223,1
5033,7,2724,27/04/2023 22:10,24,243,28,4,168,0.0288,2
5034,3,2720,27/04/2023 20:42,15,57,1,0,38,0.0444,1
5035,5,2717,27/04/2023 19:35,140,190,3,2,132,0.005,2
5036,15,2716,27/04/2023 18:18,75,115,5,2,77,0.0089,2
5037,19,2715,27/04/2023 18:00,63,232,5,0,174,0.0119,2
5038,8,2714,27/04/2023 17:55,48,50,0,0,35,0.0146,1
5039,15,2713,27/04/2023 17:43,60,219,7,0,159,0.0121,2
5040,15,2712,27/04/2023 17:32,152,72,4,0,52,0.0048,1
5041,1,2711,27/04/2023 16:37,10,73,3,1,50,0.0685,1
5042,15,2710,27/04/2023 16:23,14,72,2,0,43,0.0427,1
5043,1,2709,27/04/2023 13:55,67,61,4,0,41,0.01,1
5044,10,2708,27/04/2023 6:51,43,57,5,2,45,0.0184,1
5045,14,2707,27/04/2023 2:08,16,108,4,0,74,0.0428,2
5046,6,2704,26/04/2023 22:13,29,161,13,0,141,0.0302,2
5047,4,2703,26/04/2023 19:55,14,112,9,2,79,0.0504,2
5048,12,2701,26/04/2023 18:11,121,90,5,0,67,0.0062,1
5049,7,2700,26/04/2023 18:03,17,66,1,0,40,0.0357,1
5050,13,2699,26/04/2023 16:05,36,197,37,14,119,0.0168,2
5051,10,2698,26/04/2023 15:58,10,26,1,0,12,0.0462,1
5052,10,2697,26/04/2023 15:48,10,25,1,0,15,0.06,1
5053,11,2696,26/04/2023 15:47,13,31,1,0,19,0.0471,1
5054,15,2695,26/04/2023 15:25,11,24,0,0,18,0.0682,1
5055,11,2694,26/04/2023 14:47,15,51,5,0,31,0.0405,1
5056,8,2693,26/04/2023 12:53,46,38,1,0,13,0.0074,1
5057,15,2692,26/04/2023 12:08,67,89,5,0,67,0.0112,1
5058,7,2691,26/04/2023 12:08,54,85,4,1,61,0.0133,1
5059,8,2690,26/04/2023 11:56,63,51,5,0,31,0.0096,1
5060,4,2689,26/04/2023 11:47,15,98,9,2,87,0.0592,2
5061,15,2688,26/04/2023 10:50,82,96,7,4,72,0.0091,2
5062,13,2687,26/04/2023 10:42,78,93,8,1,66,0.0091,1
5063,15,2683,26/04/2023 10:27,11,7,5,2,6,0.0779,1
5064,6,2680,26/04/2023 10:12,10,164,27,3,126,0.0768,2
5065,10,2679,26/04/2023 9:06,12,195,39,12,134,0.0573,2
5066,3,2678,26/04/2023 8:57,14,95,6,0,71,0.0534,1
5067,9,2677,26/04/2023 8:14,12,78,5,0,52,0.0556,1
5068,3,2676,26/04/2023 7:04,67,72,11,1,60,0.0124,1
5069,8,2675,26/04/2023 7:01,13,37,5,0,32,0.0665,1
5070,6,2674,26/04/2023 1:31,52,38,2,0,23,0.0116,1
5071,6,2673,25/04/2023 22:52,11,83,11,1,69,0.0756,1
5072,13,2671,25/04/2023 20:43,15,30,3,2,24,0.0533,1
5073,13,2670,25/04/2023 20:09,21,51,3,0,42,0.0392,1
5074,6,2669,25/04/2023 19:07,23,31,1,0,25,0.0351,1
5075,6,2668,25/04/2023 19:07,27,38,2,1,21,0.0205,1
5076,12,2667,25/04/2023 19:04,78,58,4,2,37,0.0082,1
5077,3,2664,25/04/2023 17:43,59,79,16,4,46,0.0099,1
5078,3,2663,25/04/2023 17:42,39,73,13,2,46,0.0162,1
5079,20,2662,25/04/2023 17:41,14,87,7,0,55,0.0452,1
5080,8,2661,25/04/2023 17:30,59,39,1,0,23,0.01,1
5081,6,2660,25/04/2023 15:01,15,62,5,0,39,0.0419,1
5082,6,2659,25/04/2023 14:55,16,31,1,0,24,0.0484,1
5083,15,2658,25/04/2023 12:30,21,19,0,0,5,0.0125,1
5084,1,2657,25/04/2023 12:16,40,4033,88,12,4953,0.0307,5
5085,8,2656,25/04/2023 12:14,36,62,4,0,42,0.0188,1
5086,20,2655,25/04/2023 12:03,13,88,15,0,60,0.0524,1
5087,8,2654,25/04/2023 11:47,51,63,3,0,37,0.0115,1
5088,8,2653,25/04/2023 11:03,36,2,0,0,3,0.0417,1
5089,14,2651,25/04/2023 9:42,17,36,0,0,25,0.0408,1
5090,10,2649,25/04/2023 9:38,14,51,5,0,38,0.0532,1
5091,15,2648,25/04/2023 9:36,10,34,2,0,25,0.0735,1
5092,16,2643,25/04/2023 8:52,15,65,7,0,51,0.0523,1
5093,9,2642,25/04/2023 7:56,45,56,2,0,34,0.0135,1
5094,20,2640,25/04/2023 7:38,15,50,7,0,40,0.0533,1
5095,20,2639,25/04/2023 7:24,60,174,28,9,122,0.0117,2
5096,15,2638,25/04/2023 0:16,10,64,4,0,50,0.0781,1
5097,4,2637,24/04/2023 23:03,14,55,4,0,43,0.0558,1
5098,6,2636,24/04/2023 22:49,10,60,6,0,45,0.075,1
5099,13,2635,24/04/2023 21:34,16,66,6,0,42,0.0398,1
5100,15,2632,24/04/2023 19:10,10,69,9,0,48,0.0696,1
5101,6,2631,24/04/2023 18:09,58,88,10,0,60,0.0118,1
5102,6,2630,24/04/2023 18:08,58,99,8,1,75,0.0131,2
5103,11,2628,24/04/2023 16:07,35,52,3,0,29,0.0159,1
5104,11,2627,24/04/2023 13:53,12,2,0,0,1,0.0417,1
5105,11,2625,24/04/2023 13:48,12,66,2,0,32,0.0404,1
5106,11,2624,24/04/2023 13:46,12,37,0,2,18,0.0405,1
5107,20,2623,24/04/2023 13:40,11,40,1,0,21,0.0477,1
5108,6,2621,24/04/2023 13:27,12,45,3,0,32,0.0593,1
5109,15,2620,24/04/2023 12:24,10,101,18,2,73,0.0723,2
5110,11,2617,24/04/2023 11:45,12,1,0,0,1,0.0833,1
5111,16,2616,24/04/2023 11:08,10,70,8,2,49,0.07,1
5112,6,2614,24/04/2023 9:04,10,80,9,0,56,0.07,1
5113,4,2605,24/04/2023 8:47,11,68,7,0,51,0.0682,1
5114,6,2604,23/04/2023 20:08,11,59,6,0,39,0.0601,1
5115,2,2602,23/04/2023 18:23,30,89,14,1,67,0.0251,1
5116,8,2601,23/04/2023 17:56,13,88,9,2,72,0.0629,1
5117,8,2599,23/04/2023 16:44,13,81,8,0,61,0.0579,1
5118,8,2598,23/04/2023 16:43,78,74,7,0,56,0.0097,1
5119,8,2597,23/04/2023 16:40,21,38,3,0,25,0.0313,1
5120,10,2596,23/04/2023 16:33,15,35,3,0,19,0.0362,1
5121,1,2595,23/04/2023 16:17,17,53,2,0,35,0.0388,1
5122,2,2593,23/04/2023 14:07,24,115,9,0,67,0.0243,2
5123,8,2592,23/04/2023 13:03,131,58,2,0,37,0.0049,1
5124,10,2591,23/04/2023 10:47,12,2,1,2,2,0.0833,1
5125,12,2588,23/04/2023 10:25,14,40,2,0,24,0.0429,1
5126,10,2587,23/04/2023 10:09,22,1,1,0,2,0.0909,1
5127,3,2584,23/04/2023 7:38,16,67,9,0,48,0.0448,1
5128,6,2583,23/04/2023 4:03,17,81,11,0,56,0.0407,1
5129,6,2582,22/04/2023 20:00,59,87,10,0,66,0.0129,1
5130,7,2581,22/04/2023 19:57,15,146,30,4,106,0.0484,2
5131,4,2580,22/04/2023 19:50,43,90,12,1,68,0.0176,1
5132,15,2579,22/04/2023 18:50,15,63,11,4,41,0.0434,1
5133,6,2577,22/04/2023 18:15,58,100,11,3,61,0.0105,2
5134,4,2576,22/04/2023 17:52,49,62,2,0,48,0.0158,1
5135,4,2575,22/04/2023 17:33,13,81,9,1,55,0.0522,1
5136,10,2574,22/04/2023 15:23,18,32,1,0,21,0.0365,1
5137,10,2573,22/04/2023 15:22,55,30,3,0,23,0.0139,1
5138,10,2572,22/04/2023 15:19,62,51,3,0,32,0.0101,1
5139,10,2571,22/04/2023 15:17,63,32,0,0,12,0.006,1
5140,10,2570,22/04/2023 15:15,68,41,0,0,24,0.0086,1
5141,10,2569,22/04/2023 15:14,45,57,2,0,33,0.0129,1
5142,15,2568,22/04/2023 15:11,16,48,2,0,33,0.043,1
5143,4,2567,22/04/2023 15:08,12,72,5,0,50,0.0579,1
5144,10,2566,22/04/2023 14:53,12,131,32,11,84,0.0534,2
5145,13,2565,22/04/2023 14:02,180,43,2,0,32,0.0041,1
5146,15,2564,22/04/2023 12:39,24,68,2,1,45,0.0276,1
5147,6,2563,22/04/2023 12:20,63,46,1,0,29,0.01,1
5148,8,2562,22/04/2023 12:16,58,59,4,0,41,0.012,1
5149,2,2560,22/04/2023 9:32,26,52,1,0,35,0.0259,1
5150,15,2559,22/04/2023 4:21,14,59,2,0,42,0.0508,1
5151,8,2557,21/04/2023 18:16,34,95,7,1,59,0.0183,1
5152,6,2556,21/04/2023 17:23,42,169,41,7,115,0.0162,2
5153,12,2553,21/04/2023 16:46,10,56,2,0,38,0.0679,1
5154,19,2541,21/04/2023 15:11,22,3522,94,21,4409,0.0569,5
5155,12,2540,21/04/2023 14:25,72,57,1,0,33,0.008,1
5156,8,2539,21/04/2023 14:23,73,59,2,0,42,0.0098,1
5157,7,2538,21/04/2023 14:11,91,42,1,0,25,0.0065,1
5158,12,2537,21/04/2023 14:09,71,30,1,0,13,0.0061,1
5159,14,2535,21/04/2023 12:04,42,69,5,1,47,0.0162,1
5160,13,2534,21/04/2023 8:45,60,68,6,2,43,0.0105,1
5161,20,2533,21/04/2023 7:44,16,137,27,3,98,0.0447,2
5162,6,2532,21/04/2023 2:25,10,32,1,0,20,0.0625,1
5163,6,2531,20/04/2023 21:08,15,85,4,1,56,0.0439,1
5164,15,2528,20/04/2023 20:17,49,86,15,0,73,0.0173,1
5165,8,2527,20/04/2023 19:35,11,80,2,0,43,0.0489,1
5166,15,2526,20/04/2023 19:33,21,59,1,0,39,0.0315,1
5167,7,2525,20/04/2023 19:16,71,40,3,0,24,0.0085,1
5168,1,2524,20/04/2023 19:00,60,57,4,0,41,0.012,1
5169,4,2523,20/04/2023 18:55,26,34,1,0,19,0.0215,1
5170,1,2521,20/04/2023 18:38,35,64,3,0,42,0.0188,1
5171,19,2518,20/04/2023 18:08,11,43,5,2,33,0.0698,1
5172,19,2517,20/04/2023 17:52,22,249,18,2,231,0.0422,2
5173,15,2515,20/04/2023 17:13,29,18,1,0,13,0.0249,1
5174,1,2508,20/04/2023 16:20,16,20,0,0,6,0.0188,1
5175,8,2504,20/04/2023 15:42,38,39,1,0,23,0.0155,1
5176,8,2502,20/04/2023 15:41,52,54,2,0,33,0.0118,1
5177,8,2501,20/04/2023 15:40,50,40,1,0,20,0.01,1
5178,9,2498,20/04/2023 15:09,179,50,3,0,33,0.0037,1
5179,10,2496,20/04/2023 14:22,26,74,5,1,46,0.0239,1
5180,6,2495,20/04/2023 14:13,17,92,6,0,53,0.0339,1
5181,15,2494,20/04/2023 14:08,66,54,3,0,32,0.009,1
5182,8,2493,20/04/2023 14:07,80,59,3,0,39,0.0083,1
5183,8,2492,20/04/2023 14:03,104,53,2,0,32,0.0058,1
5184,8,2491,20/04/2023 14:00,49,52,1,0,27,0.0106,1
5185,8,2490,20/04/2023 13:59,58,42,2,0,24,0.0099,1
5186,17,2489,20/04/2023 13:51,10,111,4,2,71,0.064,2
5187,8,2486,20/04/2023 11:34,15,49,1,0,29,0.0395,1
5188,19,2484,20/04/2023 10:20,12,100,14,1,56,0.0467,2
5189,10,2483,20/04/2023 10:18,20,201,35,3,123,0.0306,2
5190,15,2482,20/04/2023 10:16,86,41,1,0,24,0.0068,1
5191,15,2481,20/04/2023 10:15,105,49,1,0,25,0.0049,1
5192,7,2480,20/04/2023 10:14,82,76,4,0,46,0.0074,1
5193,7,2479,20/04/2023 10:12,59,49,1,0,24,0.0083,1
5194,7,2478,20/04/2023 10:11,73,50,3,0,30,0.0082,1
5195,12,2477,20/04/2023 10:10,112,57,4,0,35,0.0055,1
5196,7,2476,20/04/2023 10:08,65,51,3,0,29,0.0087,1
5197,15,2475,20/04/2023 10:07,73,37,3,0,22,0.0081,1
5198,15,2474,20/04/2023 10:05,43,66,3,0,34,0.012,1
5199,10,2472,20/04/2023 9:05,22,60,3,0,39,0.0295,1
5200,11,2471,20/04/2023 8:30,12,52,0,0,25,0.0401,1
5201,6,2470,20/04/2023 8:26,14,79,3,0,59,0.0533,1
5202,6,2469,20/04/2023 8:25,13,60,2,0,45,0.0577,1
5203,10,2468,20/04/2023 8:24,57,66,2,0,47,0.0125,1
5204,6,2467,20/04/2023 8:21,10,52,3,0,35,0.0673,1
5205,15,2466,20/04/2023 8:21,14,40,0,0,23,0.0411,1
5206,15,2465,20/04/2023 8:16,14,55,2,0,35,0.0455,1
5207,2,2461,20/04/2023 7:34,17,79,12,0,57,0.0424,1
5208,15,2460,20/04/2023 7:27,11,97,13,1,66,0.0619,2
5209,1,2459,20/04/2023 7:20,15,172,30,3,125,0.0484,2
5210,6,2457,20/04/2023 2:06,11,62,2,0,31,0.0455,1
5211,6,2454,19/04/2023 20:33,14,69,6,3,49,0.0507,1
5212,10,2453,19/04/2023 20:05,26,103,4,1,69,0.0258,2
5213,16,2452,19/04/2023 19:39,14,64,2,0,36,0.0402,1
5214,10,2450,19/04/2023 16:04,13,65,3,1,43,0.0509,1
5215,10,2449,19/04/2023 15:46,13,81,6,0,58,0.0551,1
5216,6,2448,19/04/2023 14:35,137,6,1,0,3,0.0036,1
5217,6,2447,19/04/2023 14:30,15,80,3,0,55,0.0458,1
5218,4,2445,19/04/2023 13:48,56,73,5,0,42,0.0103,1
5219,6,2444,19/04/2023 13:20,10,42,4,0,26,0.0619,1
5220,15,2438,19/04/2023 10:14,10,41,1,0,31,0.0756,1
5221,15,2437,19/04/2023 9:56,39,72,5,0,52,0.0185,1
5222,15,2436,19/04/2023 9:55,50,46,1,0,26,0.0113,1
5223,15,2435,19/04/2023 9:52,91,79,4,0,60,0.0083,1
5224,6,2434,19/04/2023 9:48,61,41,0,0,29,0.0116,1
5225,10,2433,19/04/2023 7:56,18,59,2,0,38,0.0358,1
5226,10,2432,19/04/2023 6:43,10,89,9,1,58,0.0652,1
5227,10,2431,19/04/2023 6:19,58,55,1,1,26,0.0082,1
5228,12,2430,19/04/2023 3:27,55,41,1,0,26,0.0115,1
5229,7,2429,19/04/2023 0:00,12,28,0,0,14,0.0417,1
5230,8,2428,18/04/2023 23:38,26,44,1,0,26,0.0227,1
5231,12,2425,18/04/2023 21:03,14,58,2,0,29,0.0357,1
5232,14,2424,18/04/2023 21:02,12,79,2,0,50,0.0527,1
5233,7,2423,18/04/2023 20:51,27,79,3,1,59,0.0277,1
5234,6,2422,18/04/2023 20:45,25,39,2,0,27,0.0277,1
5235,8,2421,18/04/2023 20:38,40,33,0,0,16,0.0121,1
5236,15,2419,18/04/2023 19:29,172,87,8,0,56,0.0037,1
5237,1,2418,18/04/2023 19:14,46,149,14,0,96,0.014,2
5238,7,2416,18/04/2023 19:11,22,101,8,0,63,0.0284,2
5239,7,2414,18/04/2023 18:02,12,43,0,0,20,0.0388,1
5240,7,2413,18/04/2023 17:56,30,57,1,0,33,0.0193,1
5241,4,2412,18/04/2023 17:36,23,58,4,0,38,0.0285,1
5242,10,2410,18/04/2023 17:15,38,39,2,0,24,0.0162,1
5243,15,2409,18/04/2023 16:57,172,56,4,0,30,0.0031,1
5244,5,2406,18/04/2023 15:59,12,45,2,0,28,0.0519,1
5245,6,2404,18/04/2023 15:19,19,110,8,0,80,0.0383,2
5246,6,2402,18/04/2023 15:11,19,1,1,0,2,0.1053,1
5247,1,2401,18/04/2023 15:07,15,42,2,0,29,0.046,1
5248,15,2400,18/04/2023 14:22,127,112,6,0,71,0.005,2
5249,7,2399,18/04/2023 14:19,118,56,5,0,28,0.0042,1
5250,15,2398,18/04/2023 14:18,127,122,7,0,95,0.0061,2
5251,10,2395,18/04/2023 13:52,17,215,50,15,142,0.0389,2
5252,1,2394,18/04/2023 12:53,81,93,2,0,64,0.0085,1
5253,6,2393,18/04/2023 12:42,38,93,6,0,61,0.0173,1
5254,6,2392,18/04/2023 12:37,38,86,3,4,54,0.0165,1
5255,7,2390,18/04/2023 12:30,17,122,7,0,69,0.0333,2
5256,15,2389,18/04/2023 12:05,44,83,3,0,58,0.0159,1
5257,10,2387,18/04/2023 11:32,118,98,3,0,57,0.0049,2
5258,7,2386,18/04/2023 11:32,13,110,8,0,64,0.0448,2
5259,7,2384,18/04/2023 11:24,24,82,9,1,62,0.0315,1
5260,7,2383,18/04/2023 11:19,11,124,6,0,87,0.0638,2
5261,1,2380,18/04/2023 11:10,27,135,10,0,85,0.0233,2
5262,11,2379,18/04/2023 11:09,15,63,3,0,40,0.0423,1
5263,7,2377,18/04/2023 10:56,26,79,5,0,59,0.0287,1
5264,6,2375,18/04/2023 10:38,23,97,9,0,65,0.0291,2
5265,6,2373,18/04/2023 10:10,22,119,7,0,87,0.0332,2
5266,10,2372,18/04/2023 9:51,15,51,3,0,38,0.0497,1
5267,15,2371,18/04/2023 9:21,18,84,5,0,61,0.0403,1
5268,12,2370,18/04/2023 9:04,20,78,5,0,51,0.0327,1
5269,5,2369,18/04/2023 8:48,25,69,4,0,52,0.0301,1
5270,12,2368,18/04/2023 8:40,29,60,2,0,39,0.0224,1
5271,12,2367,18/04/2023 8:27,60,130,8,0,95,0.0122,2
5272,15,2366,18/04/2023 8:09,12,69,4,1,48,0.058,1
5273,7,2365,18/04/2023 8:06,23,71,2,0,47,0.0288,1
5274,13,2364,18/04/2023 8:00,15,116,12,0,91,0.0523,2
5275,3,2363,18/04/2023 7:53,15,127,18,0,101,0.053,2
5276,8,2362,18/04/2023 7:36,51,100,6,1,69,0.0135,2
5277,7,2359,18/04/2023 6:51,13,71,7,0,47,0.0509,1
5278,3,2356,18/04/2023 4:01,15,82,4,0,46,0.0374,1
5279,19,2355,18/04/2023 3:00,15,27,0,0,8,0.0198,1
5280,8,2352,17/04/2023 22:36,19,119,4,0,89,0.0394,2
5281,8,2351,17/04/2023 22:14,10,76,4,0,63,0.0829,1
5282,3,2350,17/04/2023 22:10,12,107,6,0,62,0.0483,2
5283,19,2348,17/04/2023 21:43,20,83,2,0,59,0.0355,1
5284,15,2347,17/04/2023 21:33,17,78,4,0,55,0.0415,1
5285,12,2346,17/04/2023 20:44,59,131,5,0,76,0.0098,2
5286,10,2342,17/04/2023 20:16,81,164,6,0,92,0.0069,2
5287,1,2336,17/04/2023 20:05,14,212,14,4,148,0.0499,2
5288,20,2333,17/04/2023 19:59,17,101,6,0,81,0.0472,2
5289,10,2331,17/04/2023 19:50,10,298,55,13,222,0.0745,3
5290,11,2328,17/04/2023 19:41,12,108,3,0,64,0.0494,2
5291,4,2327,17/04/2023 19:40,24,141,8,1,107,0.0316,2
5292,7,2326,17/04/2023 19:33,30,123,3,0,91,0.0247,2
5293,4,2325,17/04/2023 19:30,23,108,4,2,76,0.0306,2
5294,8,2324,17/04/2023 19:25,10,102,4,0,72,0.0706,2
5295,4,2323,17/04/2023 19:10,15,150,6,0,102,0.0453,2
5296,8,2319,17/04/2023 18:45,59,297,42,11,209,0.0119,3
5297,7,2313,17/04/2023 17:13,47,148,9,2,116,0.0167,2
5298,10,2311,17/04/2023 17:03,56,121,3,0,77,0.0114,2
5299,15,2309,17/04/2023 16:47,15,153,3,2,117,0.051,2
5300,6,2306,17/04/2023 14:50,14,141,1,0,100,0.0507,2
5301,12,2305,17/04/2023 12:36,10,199,12,0,141,0.0709,2
5302,4,2304,17/04/2023 12:32,15,207,16,1,138,0.0444,2
5303,10,2303,17/04/2023 12:10,13,163,11,2,119,0.0562,2
5304,13,2302,17/04/2023 12:05,11,148,6,0,113,0.0694,2
5305,10,2301,17/04/2023 11:51,12,207,10,5,143,0.0576,2
5306,19,2298,16/04/2023 17:21,15,251,22,0,177,0.047,2
5307,10,2297,16/04/2023 17:10,20,305,53,7,219,0.0359,3
5308,4,2296,16/04/2023 17:03,15,213,13,0,149,0.0466,2
5309,19,2295,16/04/2023 16:18,15,346,43,6,269,0.0518,3
5310,8,2293,15/04/2023 11:43,18,126,8,0,95,0.0419,2
5311,7,2292,15/04/2023 11:42,12,120,6,0,85,0.059,2
5312,3,2291,15/04/2023 11:01,10,111,8,0,82,0.0739,2
5313,7,2290,15/04/2023 10:24,136,112,14,4,87,0.0057,2
5314,2,2289,15/04/2023 10:23,68,97,12,1,64,0.0097,2
5315,7,2288,15/04/2023 10:22,68,83,12,1,57,0.0101,1
5316,4,2286,14/04/2023 20:08,19,71,3,0,64,0.0474,1
5317,9,2285,14/04/2023 19:52,16,23,0,0,12,0.0326,1
5318,14,2283,14/04/2023 17:58,10,53,5,0,31,0.0585,1
5319,8,2277,14/04/2023 11:25,18,45,3,0,35,0.0432,1
5320,6,2276,14/04/2023 8:36,42,50,3,2,28,0.0133,1
5321,6,2274,13/04/2023 19:42,17,57,1,0,43,0.0444,1
5322,9,2273,13/04/2023 12:43,10,60,3,0,42,0.07,1
5323,7,2272,13/04/2023 12:43,10,58,3,0,37,0.0638,1
5324,8,2271,13/04/2023 12:42,10,58,4,0,35,0.0603,1
5325,6,2270,13/04/2023 12:31,15,71,11,2,56,0.0526,1
5326,6,2269,13/04/2023 12:27,10,62,8,0,44,0.071,1
5327,15,2268,13/04/2023 7:54,18,45,12,0,34,0.042,1
5328,6,2266,12/04/2023 19:39,28,41,0,0,32,0.0279,1
5329,3,2263,12/04/2023 19:03,46,99,8,0,80,0.0176,2
5330,2,2262,12/04/2023 18:06,16,25,1,0,27,0.0675,1
5331,10,2261,12/04/2023 17:53,15,129,40,7,87,0.045,2
5332,12,2260,12/04/2023 15:36,10,120,30,7,93,0.0775,2
5333,15,2258,12/04/2023 11:58,10,115,23,2,85,0.0739,2
5334,12,2257,12/04/2023 11:11,10,148,25,2,108,0.073,2
5335,3,2256,12/04/2023 11:08,34,2,2,0,3,0.0441,1
5336,10,2255,12/04/2023 6:42,23,160,35,3,115,0.0312,2
5337,6,2247,10/04/2023 17:46,56,107,9,0,76,0.0127,2
5338,15,2246,10/04/2023 17:45,59,107,5,2,78,0.0124,2
5339,6,2245,10/04/2023 17:44,59,111,9,1,82,0.0125,2
5340,7,2244,10/04/2023 17:29,41,51,2,0,37,0.0177,1
5341,8,2243,10/04/2023 16:57,30,39,1,0,21,0.0179,1
5342,5,2242,10/04/2023 13:53,16,37,1,0,21,0.0355,1
5343,7,2241,10/04/2023 13:47,18,27,1,0,21,0.0432,1
5344,20,2240,10/04/2023 13:44,16,45,1,0,23,0.0319,1
5345,5,2239,10/04/2023 13:39,13,26,1,0,18,0.0533,1
5346,5,2238,10/04/2023 13:34,13,18,0,0,12,0.0513,1
5347,13,2237,09/04/2023 23:47,12,144,29,4,111,0.0642,2
5348,1,2236,09/04/2023 17:51,31,30,2,0,15,0.0161,1
5349,19,2235,09/04/2023 16:21,19,38,1,0,21,0.0291,1
5350,16,2234,09/04/2023 12:10,179,40,3,0,30,0.0042,1
5351,16,2233,08/04/2023 16:44,127,39,4,0,19,0.0038,1
